subj_id,group,session,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
CDX005,1,1,no_filter,106,red-orange_sc1,red-orange,0.23,different,1,0.9746,2
CDX005,1,1,no_filter,107,orange-yellow_sc0,orange-yellow,0.2,different,1,0.7336,0
CDX005,1,1,no_filter,108,green-blue_sc1,green-blue,0.08,different,1,0.676,4
CDX005,1,1,no_filter,109,cyan-magenta_sc0,cyan-magenta,0.15,same,0,1.2451,1
CDX005,1,1,no_filter,110,orange-yellow_sc1,orange-yellow,0.35,different,1,1.7911,2
CDX005,1,1,no_filter,111,red-cyan_sc1,red-cyan,0.02,different,1,1.8513,2
CDX005,1,1,no_filter,112,green-blue_sc1,green-blue,0.05,different,1,1.4569,4
CDX005,1,1,no_filter,113,orange-yellow_sc1,orange-yellow,0.32,different,1,1.976,2
CDX005,1,1,no_filter,114,green-blue_sc1,green-blue,0.08,same,0,1.2482,5
CDX005,1,1,no_filter,115,red-orange_sc1,red-orange,0.26,same,0,1.6562,3
CDX005,1,1,no_filter,116,cyan-magenta_sc0,cyan-magenta,0.12,different,1,0.8555,2
CDX005,1,1,no_filter,117,yellow-green_sc1,yellow-green,0.17,different,1,0.904,2
CDX005,1,1,no_filter,118,red-orange_sc1,red-orange,0.23,different,1,1.7291,4
CDX005,1,1,no_filter,119,red-orange_sc1,red-orange,0.2,different,1,1.1061,4
CDX005,1,1,no_filter,120,red-cyan_sc0,red-cyan,0.05,different,1,0.7052,0
CDX005,1,1,no_filter,121,blue-purple_sc1,blue-purple,0.23,different,1,0.9297,2
CDX005,1,1,no_filter,122,cyan-magenta_sc0,cyan-magenta,0.09,different,1,0.7023,2
CDX005,1,1,no_filter,123,red-orange_sc1,red-orange,0.17,different,1,0.8746,4
CDX005,1,1,no_filter,124,red-cyan_sc1,red-cyan,0.05,same,0,0.9476,3
CDX005,1,1,no_filter,125,red-cyan_sc0,red-cyan,0.0,different,1,1.322,0
CDX005,1,1,no_filter,126,yellow-purple_sc1,yellow-purple,0.03,different,1,0.7779,4
CDX005,1,1,no_filter,127,blue-purple_sc1,blue-purple,0.2,different,1,0.7798,2
CDX005,1,1,no_filter,128,orange-yellow_sc0,orange-yellow,0.05,different,1,0.6029,0
CDX005,1,1,no_filter,129,red-cyan_sc1,red-cyan,0.02,different,1,0.9287,4
CDX005,1,1,no_filter,130,red-cyan_sc0,red-cyan,0.15,same,0,0.6731,1
CDX005,1,1,no_filter,131,red-cyan_sc0,red-cyan,0.12,different,1,0.6829,2
CDX005,1,1,no_filter,132,red-cyan_sc1,red-cyan,0.0,different,1,1.1596,4
CDX005,1,1,no_filter,133,blue-purple_sc0,blue-purple,0.26,different,1,1.1982,2
CDX005,1,1,no_filter,134,green-blue_sc0,green-blue,0.11,different,1,0.8539,2
CDX005,1,1,no_filter,135,red-cyan_sc0,red-cyan,0.09,different,1,0.61,2
CDX005,1,1,no_filter,136,orange-yellow_sc1,orange-yellow,0.29,different,1,0.7982,2
CDX005,1,1,no_filter,137,yellow-purple_sc0,yellow-purple,0.06,different,1,1.1147,2
CDX005,1,1,no_filter,138,red-orange_sc0,red-orange,0.2,different,1,0.7314,0
CDX005,1,1,no_filter,139,green-blue_sc1,green-blue,0.05,different,1,1.8036,6
CDX005,1,1,no_filter,140,blue-purple_sc0,blue-purple,0.23,different,1,1.4767,2
CDX005,1,1,no_filter,141,red-cyan_sc0,red-cyan,0.06,different,1,0.9417,2
CDX005,1,1,no_filter,142,green-blue_sc0,green-blue,0.14,same,0,2.703,3
CDX005,1,1,no_filter,143,yellow-green_sc0,yellow-green,0.14,different,1,0.6379,2
CDX005,1,1,no_filter,144,cyan-magenta_sc1,cyan-magenta,0.03,different,1,0.8522,2
CDX005,1,1,no_filter,145,cyan-magenta_sc0,cyan-magenta,0.06,different,1,0.5815,2
CDX005,1,1,no_filter,146,cyan-magenta_sc1,cyan-magenta,0.0,different,1,0.4781,2
CDX005,1,1,no_filter,147,red-orange_sc0,red-orange,0.05,different,1,0.948,0
CDX005,1,1,no_filter,148,orange-yellow_sc0,orange-yellow,0.2,same,0,1.0426,1
